,Distance
16364,8.382425263
16365,6.404699202
16366,9.330659078
16367,7.955187187
16368,5.51810604
16369,6.103959903
16370,6.404699202
16371,8.382425263
16372,8.896668486
16373,9.124750544
16374,5.51810604
16375,7.955187187
16376,6.103959903
16377,5.51810604
16378,8.896668486
16379,6.103959903
16380,7.955187187
16381,7.308281191
16382,6.103959903
16383,7.308281191
16384,9.330659078
16385,5.097955913
16386,5.097955913
16387,6.103959903
16388,8.382425263
16389,7.955187187
16390,7.308281191
16391,6.103959903
16392,7.955187187
16393,8.382425263
16394,6.404699202
16395,8.382425263
16396,9.409001562
16397,6.404699202
16398,7.955187187
16399,6.103959903
16400,6.103959903
16401,10.33769083
16402,9.124750544
16403,8.382425263
16404,9.409001562
16405,7.955187187
16406,6.404699202
16407,10.33769083
16408,9.330659078
16409,9.409001562
16410,9.409001562
16411,6.103959903
16412,6.103959903
16413,10.33769083
16414,8.382425263
16415,9.409001562
16416,7.308281191
16417,7.91429305
16418,7.91429305
16419,6.103959903
16420,8.896668486
16421,9.624310101
16422,8.896668486
16423,6.103959903
16424,6.404699202
16425,8.896668486
16426,5.097955913
16427,5.51810604
16428,6.103959903
16429,7.91429305
16430,7.91429305
16431,8.382425263
16432,6.103959903
16433,10.33769083
16434,8.382425263
16435,7.308281191
16436,9.330659078
16437,8.896668486
16438,9.409001562
16439,9.124750544
16440,7.955187187
16441,10.33769083
16442,10.33769083
16443,7.955187187
16444,9.124750544
16445,9.409001562
16446,9.409001562
16447,6.103959903
16448,8.896668486
16449,5.51810604
16450,7.91429305
16451,9.124750544
16452,10.33769083
16453,5.51810604
16454,6.404699202
16455,5.51810604
16456,9.124750544
16457,10.33769083
16458,6.103959903
16459,7.308281191
16460,9.409001562
16461,6.404699202
16462,7.91429305
16463,7.955187187
16464,8.382425263
16465,9.124750544
16466,9.124750544
16467,9.409001562
16468,10.33769083
16469,7.955187187
16470,5.571300563
16471,9.124750544
16472,9.409001562
16473,10.33769083
16474,9.409001562
16475,8.896668486
16476,6.103959903
16477,7.955187187
16478,8.382425263
16479,8.896668486
16480,9.409001562
16481,7.91429305
16482,10.33769083
16483,10.33769083
16484,9.330659078
16485,6.103959903
16486,7.955187187
16487,9.124750544
16488,7.91429305
16489,5.51810604
16490,9.330659078
16491,9.124750544
16492,10.33769083
16493,5.571300563
16494,8.382425263
16495,7.91429305
16496,10.33769083
16497,9.409001562
16498,8.382425263
16499,9.409001562
16500,9.624310101
16501,9.624310101
16502,8.382425263
16503,10.33769083
16504,5.571300563
16505,9.409001562
16506,8.382425263
16507,7.955187187
16508,8.896668486
16509,10.33769083
16510,10.33769083
16511,6.103959903
16512,9.330659078
16513,7.308281191
16514,7.91429305
16515,8.382425263
16516,5.51810604
16517,5.51810604
16518,6.404699202
16519,9.624310101
16520,5.51810604
16521,7.955187187
16522,7.91429305
16523,9.330659078
16524,6.404699202
16525,7.91429305
16526,10.33769083
16527,8.896668486
16528,9.409001562
16529,7.91429305
16530,7.955187187
16531,8.896668486
16532,10.33769083
16533,9.330659078
16534,10.33769083
16535,10.33769083
16536,8.382425263
16537,9.409001562
16538,9.409001562
16539,10.05330981
16540,9.409001562
16541,8.896668486
16542,7.955187187
16543,8.382425263
16544,10.33769083
16545,9.624310101
16546,10.33769083
16547,8.382425263
16548,6.404699202
16549,9.624310101
16550,9.409001562
16551,9.624310101
16552,5.51810604
16553,6.404699202
16554,5.51810604
16555,6.103959903
16556,9.624310101
16557,6.103959903
16558,7.91429305
16559,7.308281191
16560,7.955187187
16561,6.404699202
16562,6.404699202
16563,6.103959903
16564,8.382425263
16565,8.382425263
16566,7.308281191
16567,7.91429305
16568,9.409001562
16569,7.308281191
16570,7.91429305
16571,8.382425263
16572,7.308281191
16573,6.103959903
16574,9.124750544
16575,9.330659078
16576,8.896668486
16577,6.103959903
16578,8.382425263
16579,9.409001562
16580,8.896668486
16581,6.103959903
16582,9.624310101
16583,7.308281191
16584,6.103959903
16585,8.896668486
16586,7.955187187
16587,6.103959903
16588,8.382425263
16589,6.404699202
16590,7.308281191
16591,6.103959903
16592,6.103959903
16593,6.404699202
16594,6.103959903
16595,6.404699202
16596,7.955187187
16597,10.33769083
16598,9.124750544
16599,9.624310101
16600,9.409001562
16601,9.409001562
16602,9.409001562
16603,8.382425263
16604,8.382425263
16605,10.33769083
16606,9.409001562
16607,7.308281191
16608,9.409001562
16609,6.103959903
16610,7.91429305
16611,7.955187187
16612,6.103959903
16613,9.624310101
16614,9.624310101
16615,6.103959903
16616,8.896668486
16617,7.91429305
16618,7.955187187
16619,7.955187187
16620,8.896668486
16621,9.624310101
16622,7.308281191
16623,7.91429305
16624,7.308281191
16625,7.955187187
16626,10.33769083
16627,5.571300563
16628,8.896668486
16629,6.404699202
16630,8.896668486
16631,5.51810604
16632,7.955187187
16633,8.382425263
16634,9.624310101
16635,7.308281191
16636,7.955187187
16637,10.05330981
16638,7.955187187
16639,7.91429305
16640,7.91429305
16641,8.382425263
16642,7.955187187
16643,8.382425263
16644,5.51810604
16645,8.896668486
16646,6.103959903
16647,9.409001562
16648,7.91429305
16649,7.308281191
16650,7.308281191
16651,8.382425263
16652,10.33769083
16653,9.124750544
16654,5.51810604
16655,7.308281191
16656,7.955187187
16657,7.308281191
16658,5.571300563
16659,6.103959903
16660,9.124750544
16661,6.103959903
16662,9.124750544
16663,9.624310101
16664,6.103959903
16665,8.382425263
16666,6.103959903
16667,7.308281191
16668,7.91429305
16669,10.33769083
16670,9.624310101
16671,5.571300563
16672,5.571300563
16673,8.382425263
16674,9.409001562
16675,6.103959903
16676,7.955187187
16677,10.33769083
16678,10.33769083
16679,8.382425263
16680,8.896668486
16681,7.91429305
16682,6.103959903
16683,10.05330981
16684,6.404699202
16685,7.955187187
16686,8.896668486
16687,7.955187187
16688,10.33769083
16689,5.51810604
16690,6.103959903
16691,10.33769083
16692,8.896668486
16693,7.308281191
16694,9.624310101
16695,7.955187187
16696,7.91429305
16697,9.124750544
16698,7.91429305
16699,9.409001562
16700,10.33769083
16701,10.33769083
16702,10.33769083
16703,8.382425263
16704,5.51810604
16705,8.896668486
16706,9.624310101
16707,7.955187187
16708,6.103959903
16709,6.404699202
16710,6.404699202
16711,6.404699202
16712,8.382425263
16713,8.382425263
16714,8.896668486
16715,9.124750544
16716,8.382425263
16717,10.33769083
16718,10.33769083
16719,7.955187187
16720,8.382425263
16721,7.308281191
16722,10.33769083
16723,8.896668486
16724,8.382425263
16725,7.91429305
16726,6.103959903
16727,5.51810604
16728,8.382425263
16729,10.33769083
16730,10.33769083
16731,10.33769083
16732,5.51810604
16733,9.409001562
16734,10.33769083
16735,10.33769083
16736,8.382425263
16737,9.624310101
16738,7.308281191
16739,8.382425263
16740,9.330659078
16741,5.097955913
16742,6.103959903
16743,7.91429305
16744,9.624310101
16745,9.624310101
16746,6.404699202
16747,5.51810604
16748,5.571300563
16749,8.896668486
16750,6.103959903
16751,7.308281191
16752,9.409001562
16753,6.404699202
16754,7.308281191
16755,6.103959903
16756,6.103959903
16757,9.624310101
16758,6.103959903
16759,7.308281191
16760,7.955187187
16761,6.404699202
16762,9.330659078
16763,8.896668486
16764,9.409001562
16765,8.896668486
16766,7.308281191
16767,6.103959903
16768,6.103959903
16769,7.955187187
16770,8.382425263
16771,7.91429305
16772,8.896668486
16773,10.33769083
16774,9.624310101
16775,10.33769083
16776,9.624310101
16777,9.409001562
16778,5.51810604
16779,9.409001562
16780,10.05330981
16781,9.124750544
16782,9.124750544
16783,8.896668486
16784,9.624310101
16785,8.382425263
16786,7.91429305
16787,6.103959903
16788,9.409001562
16789,8.896668486
16790,9.409001562
16791,10.33769083
16792,8.896668486
16793,7.955187187
16794,7.955187187
16795,8.382425263
16796,5.571300563
16797,7.955187187
16798,9.409001562
16799,9.124750544
16800,9.409001562
16801,8.382425263
16802,5.51810604
16803,9.124750544
16804,6.103959903
16805,8.896668486
16806,8.896668486
16807,9.124750544
16808,6.404699202
16809,8.896668486
16810,5.571300563
16811,6.103959903
16812,5.51810604
16813,10.33769083
16814,5.571300563
16815,8.896668486
16816,8.382425263
16817,9.124750544
16818,8.896668486
16819,9.409001562
16820,10.33769083
16821,10.05330981
16822,9.624310101
16823,8.382425263
16824,8.896668486
16825,5.51810604
16826,6.404699202
16827,8.896668486
16828,6.404699202
16829,9.124750544
16830,8.896668486
16831,7.91429305
16832,8.382425263
16833,9.624310101
16834,7.955187187
16835,9.409001562
16836,9.409001562
16837,7.308281191
16838,9.624310101
16839,9.330659078
16840,7.955187187
16841,8.382425263
16842,10.33769083
16843,7.955187187
16844,9.124750544
16845,9.409001562
16846,7.91429305
16847,6.103959903
16848,8.896668486
16849,8.382425263
16850,9.409001562
16851,8.896668486
16852,5.51810604
16853,9.409001562
16854,8.382425263
16855,10.33769083
16856,8.382425263
16857,7.91429305
16858,9.409001562
16859,7.955187187
16860,7.955187187
16861,6.103959903
16862,10.05330981
16863,9.124750544
16864,8.896668486
16865,9.124750544
16866,9.624310101
16867,8.382425263
16868,10.33769083
16869,9.124750544
16870,6.103959903
16871,10.33769083
16872,7.955187187
16873,8.382425263
16874,6.103959903
16875,9.624310101
16876,8.896668486
16877,10.33769083
16878,7.91429305
16879,8.896668486
16880,8.896668486
16881,9.409001562
16882,9.124750544
16883,9.624310101
16884,8.382425263
16885,7.91429305
16886,9.624310101
16887,10.33769083
16888,5.51810604
16889,9.624310101
16890,9.409001562
16891,9.409001562
16892,9.409001562
16893,7.955187187
16894,10.33769083
16895,9.624310101
16896,8.382425263
16897,9.409001562
16898,7.308281191
16899,6.404699202
16900,9.124750544
16901,10.33769083
16902,8.896668486
16903,9.330659078
16904,8.382425263
16905,8.896668486
16906,7.955187187
16907,6.103959903
16908,10.33769083
16909,6.103959903
16910,10.33769083
16911,9.409001562
16912,10.33769083
16913,8.382425263
16914,6.103959903
16915,9.124750544
16916,8.382425263
16917,10.33769083
16918,7.308281191
16919,10.33769083
16920,6.103959903
16921,8.382425263
16922,8.896668486
16923,8.382425263
16924,6.103959903
16925,10.33769083
16926,8.382425263
16927,9.124750544
16928,5.51810604
16929,10.33769083
16930,9.624310101
16931,9.624310101
16932,8.896668486
16933,10.33769083
16934,10.33769083
16935,9.124750544
16936,9.409001562
16937,9.409001562
16938,9.409001562
16939,9.409001562
16940,9.409001562
16941,8.382425263
16942,9.409001562
16943,5.51810604
16944,6.103959903
16945,7.91429305
16946,8.382425263
16947,9.409001562
16948,8.896668486
16949,9.624310101
16950,7.955187187
16951,8.896668486
16952,9.624310101
16953,6.103959903
16954,8.896668486
16955,7.91429305
16956,7.955187187
16957,8.896668486
16958,10.33769083
16959,8.382425263
16960,9.409001562
16961,10.33769083
16962,8.382425263
16963,8.896668486
16964,10.33769083
16965,9.624310101
16966,8.896668486
16967,5.51810604
16968,5.571300563
16969,7.955187187
16970,9.330659078
16971,7.955187187
16972,10.33769083
16973,8.382425263
16974,9.624310101
16975,10.33769083
16976,9.124750544
16977,10.33769083
16978,7.955187187
16979,9.124750544
16980,10.05330981
16981,7.955187187
16982,8.896668486
16983,8.896668486
16984,7.308281191
16985,8.896668486
16986,7.91429305
16987,9.624310101
16988,9.409001562
16989,8.896668486
16990,7.308281191
16991,7.308281191
16992,8.896668486
16993,9.624310101
16994,10.33769083
16995,9.624310101
16996,8.382425263
16997,9.624310101
16998,5.51810604
16999,7.91429305
17000,9.330659078
17001,7.308281191
17002,8.382425263
17003,8.382425263
17004,10.33769083
17005,8.382425263
17006,5.51810604
17007,5.51810604
17008,6.103959903
17009,9.624310101
17010,6.103959903
17011,8.382425263
17012,9.409001562
17013,5.51810604
17014,8.896668486
17015,8.382425263
17016,8.896668486
17017,10.05330981
17018,7.955187187
17019,5.51810604
17020,9.330659078
17021,6.404699202
17022,10.33769083
17023,8.896668486
17024,5.51810604
17025,7.955187187
17026,7.308281191
17027,10.33769083
17028,9.409001562
17029,7.308281191
17030,7.955187187
17031,6.103959903
17032,9.330659078
17033,9.409001562
17034,6.404699202
17035,10.33769083
17036,6.103959903
17037,7.955187187
17038,9.124750544
17039,10.33769083
17040,9.409001562
17041,6.103959903
17042,9.409001562
17043,8.896668486
17044,7.308281191
17045,9.330659078
17046,9.409001562
17047,7.308281191
17048,10.05330981
17049,5.097955913
17050,8.896668486
17051,6.404699202
17052,9.124750544
17053,6.404699202
17054,10.33769083
17055,9.409001562
17056,8.382425263
17057,9.124750544
17058,6.404699202
17059,10.33769083
17060,8.896668486
17061,8.896668486
17062,9.409001562
17063,6.103959903
17064,8.382425263
17065,9.124750544
17066,8.382425263
17067,8.382425263
17068,10.05330981
17069,5.51810604
17070,8.382425263
17071,8.896668486
17072,9.124750544
17073,10.33769083
17074,9.124750544
17075,8.382425263
17076,7.91429305
17077,9.409001562
17078,7.308281191
17079,10.33769083
17080,6.103959903
17081,10.33769083
17082,10.33769083
17083,9.409001562
17084,5.097955913
17085,9.409001562
17086,8.896668486
17087,9.124750544
17088,8.896668486
17089,9.409001562
17090,7.955187187
17091,9.409001562
17092,8.896668486
17093,9.409001562
17094,5.51810604
17095,7.955187187
17096,9.124750544
17097,6.103959903
17098,9.409001562
17099,7.91429305
17100,7.91429305
17101,7.955187187
17102,6.404699202
17103,5.51810604
17104,6.103959903
17105,6.103959903
17106,10.33769083
17107,6.103959903
17108,8.382425263
17109,9.330659078
17110,10.33769083
17111,9.624310101
17112,9.409001562
17113,7.308281191
17114,8.382425263
17115,17.10816925
17116,17.03839256
17117,15.61255026
17118,14.16965999
17119,13.13620295
17120,14.16965999
17121,17.14067074
17122,18.56612996
17123,18.56612996
17124,13.13620295
17125,17.03839256
17126,14.16965999
17127,15.61255026
17128,16.21457879
17129,14.16965999
17130,17.10816925
17131,15.61255026
17132,18.56612996
17133,14.16965999
17134,15.47708907
17135,15.5890913
17136,18.56612996
17137,15.61255026
17138,15.61255026
17139,14.16965999
17140,13.13620295
17141,17.10816925
17142,15.61255026
17143,14.16965999
17144,15.61255026
17145,14.16965999
17146,16.21457879
17147,15.5890913
17148,16.21457879
17149,15.8544878
17150,13.13620295
17151,13.13620295
17152,16.21457879
17153,17.14067074
17154,15.8544878
17155,15.61255026
17156,16.21457879
17157,15.8544878
17158,17.03839256
17159,16.21457879
17160,17.10816925
17161,14.16965999
17162,15.61255026
17163,14.16965999
17164,13.13620295
17165,15.8544878
17166,16.21457879
17167,13.13620295
17168,14.16965999
17169,18.66232556
17170,15.47708907
17171,17.03839256
17172,15.47708907
17173,17.10816925
17174,16.21457879
17175,16.21457879
17176,14.16965999
17177,18.66232556
17178,16.21457879
17179,15.61255026
17180,15.61255026
17181,13.13620295
17182,13.13620295
17183,13.13620295
17184,13.13620295
17185,13.13620295
17186,13.13620295
17187,15.47708907
17188,15.47708907
17189,13.13620295
17190,15.61255026
17191,16.21457879
17192,17.10816925
17193,16.21457879
17194,16.21457879
17195,15.47708907
17196,14.16965999
17197,18.56612996
17198,13.13620295
17199,16.21457879
17200,17.10816925
17201,14.16965999
17202,16.21457879
17203,13.13620295
17204,18.56612996
17205,17.10816925
17206,13.13620295
17207,13.13620295
17208,17.10816925
17209,18.56612996
17210,15.47708907
17211,17.03839256
17212,17.03839256
17213,18.56612996
17214,15.8544878
17215,13.13620295
17216,13.13620295
17217,18.56612996
17218,13.13620295
17219,13.13620295
17220,15.61255026
17221,17.10816925
17222,15.61255026
17223,18.56612996
17224,18.56612996
17225,16.21457879
17226,15.8544878
17227,16.21457879
17228,18.66232556
17229,18.66232556
17230,17.03839256
17231,13.13620295
17232,17.03839256
17233,17.10816925
17234,14.16965999
17235,18.56612996
17236,16.21457879
17237,17.03839256
17238,14.16965999
17239,16.21457879
17240,18.56612996
17241,18.56612996
17242,15.8544878
17243,18.56612996
17244,13.13620295
17245,18.56612996
17246,13.13620295
17247,14.16965999
17248,14.16965999
17249,18.56612996
17250,14.16965999
17251,15.47708907
17252,17.10816925
17253,13.13620295
17254,18.56612996
17255,13.13620295
17256,13.13620295
17257,14.16965999
17258,15.61255026
17259,17.10816925
17260,17.10816925
17261,14.16965999
17262,16.21457879
17263,16.21457879
17264,17.10816925
17265,15.61255026
17266,16.21457879
17267,13.13620295
17268,17.10816925
17269,13.13620295
17270,14.16965999
17271,17.14067074
17272,15.61255026
17273,17.10816925
17274,15.47708907
17275,15.47708907
17276,17.10816925
17277,18.56612996
17278,14.16965999
17279,18.66232556
17280,11.0136755
17281,11.0136755
17282,9.636417391
17283,11.848833
17284,9.636417391
17285,9.636417391
17286,9.636417391
17287,11.848833
17288,9.636417391
17289,9.636417391
17290,11.848833
17291,11.848833
17292,9.636417391
17293,9.636417391
17294,11.848833
17295,9.636417391
17296,11.848833
17297,9.636417391
17298,9.636417391
17299,9.636417391
17300,9.636417391
17301,9.636417391
17302,11.848833
17303,8.616303864
17304,8.616303864
17305,8.616303864
17306,8.616303864
17307,9.636417391
17308,13.93040426
17309,11.848833
17310,9.636417391
17311,11.848833
17312,9.636417391
17313,11.848833
17314,9.636417391
17315,9.636417391
17316,13.93040426
17317,9.636417391
17318,11.848833
17319,11.848833
